1, -56.41, 8.57, -58.57, 3.26, 1, 0, 0
1, -58.57, 3.26, -53.07, 4.86, 1, 0, 0
1, -53.07, 4.86, -48.31, 7.51, 1, 0, 0
1, -48.31, 7.51, -48.92, 2.10, 1, 0, 0
1, -48.92, 2.10, -48.28, -3.59, 1, 0, 0
1, -48.28, -3.59, -44.22, 0.45, 1, 0, 0
1, -44.22, 0.45, -41.31, 5.06, 1, 0, 0
1, -41.31, 5.06, -39.25, 0.01, 1, 0, 0
1, -39.25, 0.01, -35.95, -4.67, 1, 0, 0
1, -35.95, -4.67, -34.33, 0.82, 1, 0, 0
1, -34.33, 0.82, -33.98, 6.26, 1, 0, 0
1, -33.98, 6.26, -29.76, 2.82, 1, 0, 0
1, -29.76, 2.82, -24.62, 0.29, 1, 0, 0
1, -24.62, 0.29, -25.83, 5.89, 1, 0, 0
1, -25.83, 5.89, -28.13, 10.82, 1, 0, 0
1, -28.13, 10.82, -22.78, 9.83, 1, 0, 0
1, -22.78, 9.83, -17.05, 10.08, 1, 0, 0
1, -17.05, 10.08, -20.80, 14.41, 1, 0, 0
1, -20.80, 14.41, -25.19, 17.64, 1, 0, 0
1, -25.19, 17.64, -20.00, 20.00, 1, 0, 0
1, 0.00, 0.00, 6.00, 2.00, 1, 0, 0
1, 6.00, 2.00, 0.00, 4.00, 1, 0, 0
1, 0.00, 4.00, -6.00, 6.00, 1, 0, 0
1, -6.00, 6.00, 0.00, 8.00, 1, 0, 0
1, 0.00, 8.00, 6.00, 10.00, 1, 0, 0
1, 6.00, 10.00, 0.00, 12.00, 1, 0, 0
1, 0.00, 12.00, -6.00, 14.00, 1, 0, 0
1, -6.00, 14.00, 0.00, 16.00, 1, 0, 0
1, 0.00, 16.00, 6.00, 18.00, 1, 0, 0
1, 6.00, 18.00, 0.00, 20.00, 1, 0, 0
1, 0.00, 20.00, -6.00, 22.00, 1, 0, 0
1, -6.00, 22.00, 0.00, 24.00, 1, 0, 0
1, 0.00, 24.00, 6.00, 26.00, 1, 0, 0
1, 6.00, 26.00, 0.00, 28.00, 1, 0, 0
1, 0.00, 28.00, -6.00, 30.00, 1, 0, 0
1, -6.00, 30.00, 0.00, 32.00, 1, 0, 0
1, 0.00, 32.00, 6.00, 34.00, 1, 0, 0
1, 6.00, 34.00, 0.00, 36.00, 1, 0, 0
1, 0.00, 36.00, -6.00, 38.00, 1, 0, 0
1, -6.00, 38.00, 0.00, 40.00, 1, 0, 0
1, 0.00, 40.00, 6.00, 42.00, 1, 0, 0
1, 6.00, 42.00, 0.00, 44.00, 1, 0, 0
1, 0.00, 44.00, -6.00, 46.00, 1, 0, 0
1, -6.00, 46.00, 0.00, 48.00, 1, 0, 0
1, 0.00, 48.00, 6.00, 50.00, 1, 0, 0
1, 6.00, 50.00, 0.00, 50.00, 1, 0, 0
1, 0.00, 50.00, 2.00, 46.00, 1, 0, 0
1, 2.00, 46.00, 4.00, 50.00, 1, 0, 0
1, 4.00, 50.00, 6.00, 54.00, 1, 0, 0
1, 6.00, 54.00, 8.00, 50.00, 1, 0, 0
1, 8.00, 50.00, 10.00, 46.00, 1, 0, 0
1, 10.00, 46.00, 12.00, 50.00, 1, 0, 0
1, 12.00, 50.00, 14.00, 54.00, 1, 0, 0
1, 14.00, 54.00, 16.00, 50.00, 1, 0, 0
1, 16.00, 50.00, 18.00, 46.00, 1, 0, 0
1, 18.00, 46.00, 20.00, 50.00, 1, 0, 0
1, 0.00, 20.00, 2.00, 16.00, 1, 0, 0
1, 2.00, 16.00, 4.00, 20.00, 1, 0, 0
1, 4.00, 20.00, 6.00, 24.00, 1, 0, 0
1, 6.00, 24.00, 8.00, 20.00, 1, 0, 0
1, 8.00, 20.00, 10.00, 16.00, 1, 0, 0
1, 10.00, 16.00, 12.00, 20.00, 1, 0, 0
1, 12.00, 20.00, 14.00, 24.00, 1, 0, 0
1, 14.00, 24.00, 16.00, 20.00, 1, 0, 0
1, 16.00, 20.00, 18.00, 16.00, 1, 0, 0
1, 18.00, 16.00, 20.00, 20.00, 1, 0, 0
1, 20.00, 20.00, 17.88, 15.05, 1, 0, 0
1, 17.88, 15.05, 22.83, 17.17, 1, 0, 0
1, 22.83, 17.17, 27.78, 19.29, 1, 0, 0
1, 27.78, 19.29, 25.66, 14.34, 1, 0, 0
1, 25.66, 14.34, 23.54, 9.39, 1, 0, 0
1, 23.54, 9.39, 28.49, 11.51, 1, 0, 0
1, 28.49, 11.51, 33.44, 13.64, 1, 0, 0
1, 33.44, 13.64, 31.31, 8.69, 1, 0, 0
1, 31.31, 8.69, 29.19, 3.74, 1, 0, 0
1, 29.19, 3.74, 34.14, 5.86, 1, 0, 0
1, 34.14, 5.86, 39.09, 7.98, 1, 0, 0
1, 39.09, 7.98, 36.97, 3.03, 1, 0, 0
1, 36.97, 3.03, 34.85, -1.92, 1, 0, 0
1, 34.85, -1.92, 40.00, 0.00, 1, 0, 0
1, 20.00, 20.00, 21.46, 24.10, 1, 0, 0
1, 21.46, 24.10, 23.95, 20.53, 1, 0, 0
1, 23.95, 20.53, 27.40, 17.50, 1, 0, 0
1, 27.40, 17.50, 27.63, 22.08, 1, 0, 0
1, 27.63, 22.08, 26.80, 26.36, 1, 0, 0
1, 26.80, 26.36, 30.76, 24.55, 1, 0, 0
1, 30.76, 24.55, 35.27, 23.69, 1, 0, 0
1, 35.27, 23.69, 33.13, 27.75, 1, 0, 0
1, 33.13, 27.75, 30.25, 31.01, 1, 0, 0
1, 30.25, 31.01, 34.58, 31.47, 1, 0, 0
1, 34.58, 31.47, 38.90, 33.03, 1, 0, 0
1, 38.90, 33.03, 34.99, 35.44, 1, 0, 0
1, 34.99, 35.44, 30.86, 36.78, 1, 0, 0
1, 30.86, 36.78, 34.35, 39.37, 1, 0, 0
1, 34.35, 39.37, 37.28, 42.91, 1, 0, 0
1, 37.28, 42.91, 32.69, 43.00, 1, 0, 0
1, 32.69, 43.00, 28.44, 42.05, 1, 0, 0
1, 28.44, 42.05, 30.13, 46.06, 1, 0, 0
1, 30.13, 46.06, 30.86, 50.59, 1, 0, 0
1, 30.86, 50.59, 26.86, 48.34, 1, 0, 0
1, 26.86, 48.34, 23.68, 45.36, 1, 0, 0
1, 23.68, 45.36, 20.00, 50.00, 1, 0, 0
1, 50.00, 50.00, 52.00, 46.00, 1, 0, 0
1, 52.00, 46.00, 54.00, 50.00, 1, 0, 0
1, 54.00, 50.00, 56.00, 54.00, 1, 0, 0
1, 56.00, 54.00, 58.00, 50.00, 1, 0, 0
1, 58.00, 50.00, 60.00, 46.00, 1, 0, 0
1, 60.00, 46.00, 62.00, 50.00, 1, 0, 0
1, 62.00, 50.00, 64.00, 54.00, 1, 0, 0
1, 64.00, 54.00, 66.00, 50.00, 1, 0, 0
1, 66.00, 50.00, 68.00, 46.00, 1, 0, 0
1, 68.00, 46.00, 70.00, 50.00, 1, 0, 0
1, 70.00, 50.00, 72.00, 54.00, 1, 0, 0
1, 72.00, 54.00, 74.00, 50.00, 1, 0, 0
1, 74.00, 50.00, 76.00, 46.00, 1, 0, 0
1, 76.00, 46.00, 78.00, 50.00, 1, 0, 0
1, 78.00, 50.00, 80.00, 54.00, 1, 0, 0
1, 80.00, 54.00, 82.00, 50.00, 1, 0, 0
1, 82.00, 50.00, 84.00, 46.00, 1, 0, 0
1, 84.00, 46.00, 86.00, 50.00, 1, 0, 0
1, 86.00, 50.00, 88.00, 54.00, 1, 0, 0
1, 88.00, 54.00, 90.00, 50.00, 1, 0, 0
1, 90.00, 50.00, 92.00, 46.00, 1, 0, 0
1, 92.00, 46.00, 94.00, 50.00, 1, 0, 0
1, 94.00, 50.00, 96.00, 54.00, 1, 0, 0
1, 96.00, 54.00, 98.00, 50.00, 1, 0, 0
1, 98.00, 50.00, 100.00, 46.00, 1, 0, 0
1, 100.00, 46.00, 100.00, 50.00, 1, 0, 0
1, 75.00, 0.00, 81.00, 1.50, 1, 0, 0
1, 81.00, 1.50, 75.00, 3.00, 1, 0, 0
1, 75.00, 3.00, 69.00, 4.50, 1, 0, 0
1, 69.00, 4.50, 75.00, 6.00, 1, 0, 0
1, 75.00, 6.00, 81.00, 7.50, 1, 0, 0
1, 81.00, 7.50, 75.00, 9.00, 1, 0, 0
1, 75.00, 9.00, 69.00, 10.50, 1, 0, 0
1, 69.00, 10.50, 75.00, 12.00, 1, 0, 0
1, 75.00, 12.00, 81.00, 13.50, 1, 0, 0
1, 81.00, 13.50, 75.00, 15.00, 1, 0, 0
1, 75.00, 15.00, 69.00, 16.50, 1, 0, 0
1, 69.00, 16.50, 75.00, 18.00, 1, 0, 0
1, 75.00, 18.00, 81.00, 19.50, 1, 0, 0
1, 81.00, 19.50, 75.00, 21.00, 1, 0, 0
1, 75.00, 21.00, 69.00, 22.50, 1, 0, 0
1, 69.00, 22.50, 75.00, 24.00, 1, 0, 0
1, 75.00, 24.00, 81.00, 25.50, 1, 0, 0
1, 81.00, 25.50, 75.00, 27.00, 1, 0, 0
1, 75.00, 27.00, 69.00, 28.50, 1, 0, 0
1, 69.00, 28.50, 75.00, 30.00, 1, 0, 0
1, 75.00, 30.00, 81.00, 31.50, 1, 0, 0
1, 81.00, 31.50, 75.00, 33.00, 1, 0, 0
1, 75.00, 33.00, 69.00, 34.50, 1, 0, 0
1, 69.00, 34.50, 75.00, 36.00, 1, 0, 0
1, 75.00, 36.00, 81.00, 37.50, 1, 0, 0
1, 81.00, 37.50, 75.00, 39.00, 1, 0, 0
1, 75.00, 39.00, 69.00, 40.50, 1, 0, 0
1, 69.00, 40.50, 75.00, 42.00, 1, 0, 0
1, 75.00, 42.00, 81.00, 43.50, 1, 0, 0
1, 81.00, 43.50, 75.00, 45.00, 1, 0, 0
1, 75.00, 45.00, 69.00, 46.50, 1, 0, 0
1, 69.00, 46.50, 75.00, 48.00, 1, 0, 0
1, 75.00, 48.00, 81.00, 49.50, 1, 0, 0
1, 81.00, 49.50, 75.00, 50.00, 1, 0, 0
